nome_municipio,UF,regiao,codigo_municipio,latitude,longitude
Nova Prata,RS,Sul,4313300,-28.7607,-51.6082
Nova Ramada,RS,Sul,4313334,-28.0762,-53.7037
Nova Roma do Sul,RS,Sul,4313359,-28.9889,-51.4086
Nova Santa Rita,RS,Sul,4313375,-29.8443,-51.2886
Novo Cabrais,RS,Sul,4313391,-29.7601,-52.9955
Novo Hamburgo,RS,Sul,4313409,-29.7347,-51.049
Novo Machado,RS,Sul,4313425,-27.5449,-54.5373
Novo Tiradentes,RS,Sul,4313441,-27.5618,-53.1671
Novo Xingu,RS,Sul,4313466,-27.7443,-53.0585
Novo Barreiro,RS,Sul,4313490,-27.8995,-53.116
Osório,RS,Sul,4313508,-29.9159,-50.2675
Paim Filho,RS,Sul,4313607,-27.7221,-51.7803
Palmares do Sul,RS,Sul,4313656,-30.3624,-50.4492
Palmeira das Missões,RS,Sul,4313706,-27.94,-53.3823
Palmitinho,RS,Sul,4313805,-27.3278,-53.5878
Panambi,RS,Sul,4313904,-28.3296,-53.5074
Pantano Grande,RS,Sul,4313953,-30.2578,-52.371
Paraí,RS,Sul,4314001,-28.6003,-51.7884
Paraíso do Sul,RS,Sul,4314027,-29.6963,-53.1213
Pareci Novo,RS,Sul,4314035,-29.6102,-51.4231
Parobé,RS,Sul,4314050,-29.6593,-50.8562
Passa Sete,RS,Sul,4314068,-29.4389,-52.8696
Passo do Sobrado,RS,Sul,4314076,-29.7593,-52.2451
Passo Fundo,RS,Sul,4314100,-28.2689,-52.4525
Paulo Bento,RS,Sul,4314134,-27.7096,-52.3947
Paverama,RS,Sul,4314159,-29.5693,-51.7284
Pedras Altas,RS,Sul,4314175,-31.839,-53.6913
Pedro Osório,RS,Sul,4314209,-31.9597,-52.8725
Pejuçara,RS,Sul,4314308,-28.4538,-53.5937
Pelotas,RS,Sul,4314407,-31.571,-52.3452
Picada Café,RS,Sul,4314423,-29.4607,-51.1091
Pinhal,RS,Sul,4314456,-27.529,-53.2351
Pinhal da Serra,RS,Sul,4314464,-27.8536,-51.2194
Pinhal Grande,RS,Sul,4314472,-29.2915,-53.3356
Pinheirinho do Vale,RS,Sul,4314498,-27.2217,-53.6343
Pinheiro Machado,RS,Sul,4314506,-31.4049,-53.4134
Pinto Bandeira,RS,Sul,4314548,-29.0929,-51.4617
Pirapó,RS,Sul,4314555,-28.0635,-55.2431
Piratini,RS,Sul,4314605,-31.4386,-53.1032
Planalto,RS,Sul,4314704,-27.3357,-53.078
Poço das Antas,RS,Sul,4314753,-29.4461,-51.6408
Pontão,RS,Sul,4314779,-28.0363,-52.6413
Ponte Preta,RS,Sul,4314787,-27.6548,-52.5062
Portão,RS,Sul,4314803,-29.701,-51.2487
Porto Alegre,RS,Sul,4314902,-30.0954,-51.1643
Porto Lucena,RS,Sul,4315008,-27.8507,-54.9592
Porto Mauá,RS,Sul,4315057,-27.5919,-54.6572
Porto Vera Cruz,RS,Sul,4315073,-27.7546,-54.8911
Porto Xavier,RS,Sul,4315107,-27.932,-55.1432
Pouso Novo,RS,Sul,4315131,-29.158,-52.2287
Presidente Lucena,RS,Sul,4315149,-29.5243,-51.1743
Progresso,RS,Sul,4315156,-29.2243,-52.3189
Protásio Alves,RS,Sul,4315172,-28.7369,-51.4873
Putinga,RS,Sul,4315206,-29.0337,-52.1429
Quaraí,RS,Sul,4315305,-30.2795,-56.153
Quatro Irmãos,RS,Sul,4315313,-27.8427,-52.4713
Quevedos,RS,Sul,4315321,-29.3096,-54.0655
Quinze de Novembro,RS,Sul,4315354,-28.7569,-53.1169
Redentora,RS,Sul,4315404,-27.5701,-53.6317
Relvado,RS,Sul,4315453,-29.1233,-52.0653
Restinga Sêca,RS,Sul,4315503,-29.8174,-53.3439
Rio dos Índios,RS,Sul,4315552,-27.2528,-52.8797
Rio Grande,RS,Sul,4315602,-32.2175,-52.4035
Rio Pardo,RS,Sul,4315701,-30.0228,-52.4369
Riozinho,RS,Sul,4315750,-29.6158,-50.3999
Roca Sales,RS,Sul,4315800,-29.2567,-51.8293
Rodeio Bonito,RS,Sul,4315909,-27.4634,-53.1706
Rolador,RS,Sul,4315958,-28.2549,-54.8344
Rolante,RS,Sul,4316006,-29.629,-50.55
Ronda Alta,RS,Sul,4316105,-27.811,-52.7496
Rondinha,RS,Sul,4316204,-27.8325,-52.8931
Roque Gonzales,RS,Sul,4316303,-28.0596,-55.088
Rosário do Sul,RS,Sul,4316402,-30.3259,-55.113
Sagrada Família,RS,Sul,4316428,-27.7079,-53.132
Saldanha Marinho,RS,Sul,4316436,-28.3868,-53.0944
Salto do Jacuí,RS,Sul,4316451,-29.0682,-53.2542
Salvador das Missões,RS,Sul,4316477,-28.0989,-54.8322
Salvador do Sul,RS,Sul,4316501,-29.4578,-51.5354
Sananduva,RS,Sul,4316600,-27.9572,-51.8003
Santa Bárbara do Sul,RS,Sul,4316709,-28.3739,-53.2846
Santa Cecília do Sul,RS,Sul,4316733,-28.1813,-51.8985
Santa Clara do Sul,RS,Sul,4316758,-29.4533,-52.1323
Santa Cruz do Sul,RS,Sul,4316808,-29.6462,-52.4073
Santa Maria,RS,Sul,4316907,-29.7849,-53.825
Santa Maria do Herval,RS,Sul,4316956,-29.4759,-50.9691
Santa Margarida do Sul,RS,Sul,4316972,-30.3711,-54.0977
Santana da Boa Vista,RS,Sul,4317004,-30.8171,-53.1769
Sant'Ana do Livramento,RS,Sul,4317103,-30.7384,-55.5623
Santa Rosa,RS,Sul,4317202,-27.8644,-54.497
Santa Tereza,RS,Sul,4317251,-29.1637,-51.711
Santa Vitória do Palmar,RS,Sul,4317301,-33.1631,-53.0066
Santiago,RS,Sul,4317400,-29.1272,-54.7962
Santo Ângelo,RS,Sul,4317509,-28.2505,-54.2976
Santo Antônio do Palma,RS,Sul,4317558,-28.4956,-52.0086
Santo Antônio da Patrulha,RS,Sul,4317608,-29.8728,-50.5592
Santo Antônio das Missões,RS,Sul,4317707,-28.494,-55.4261
Santo Antônio do Planalto,RS,Sul,4317756,-28.3651,-52.6815
Santo Augusto,RS,Sul,4317806,-27.9031,-53.7558
Santo Cristo,RS,Sul,4317905,-27.7984,-54.711
Santo Expedito do Sul,RS,Sul,4317954,-27.9227,-51.6615
São Borja,RS,Sul,4318002,-28.7467,-55.7966
São Domingos do Sul,RS,Sul,4318051,-28.5383,-51.8678
São Francisco de Assis,RS,Sul,4318101,-29.4468,-55.1349
São Francisco de Paula,RS,Sul,4318200,-29.2023,-50.5565
São Gabriel,RS,Sul,4318309,-30.3053,-54.3654
São Jerônimo,RS,Sul,4318408,-30.2906,-51.9119
São João da Urtiga,RS,Sul,4318424,-27.7975,-51.8349
São João do Polêsine,RS,Sul,4318432,-29.6421,-53.4705
São Jorge,RS,Sul,4318440,-28.4983,-51.7156
São José das Missões,RS,Sul,4318457,-27.7948,-53.1317
São José do Herval,RS,Sul,4318465,-29.065,-52.2747
São José do Hortêncio,RS,Sul,4318481,-29.5356,-51.2576
São José do Inhacorá,RS,Sul,4318499,-27.7384,-54.1241
São José do Norte,RS,Sul,4318507,-31.7638,-51.6655
São José do Ouro,RS,Sul,4318606,-27.7724,-51.5603
São José do Sul,RS,Sul,4318614,-29.548,-51.4861
São José dos Ausentes,RS,Sul,4318622,-28.6486,-49.9617
São Leopoldo,RS,Sul,4318705,-29.7553,-51.1449
São Lourenço do Sul,RS,Sul,4318804,-31.2342,-52.1223
São Luiz Gonzaga,RS,Sul,4318903,-28.4184,-54.8911
São Marcos,RS,Sul,4319000,-28.963,-51.0651
São Martinho,RS,Sul,4319109,-27.729,-53.9532
São Martinho da Serra,RS,Sul,4319125,-29.4748,-53.8863
São Miguel das Missões,RS,Sul,4319158,-28.6728,-54.5216
São Nicolau,RS,Sul,4319208,-28.2005,-55.2489
São Paulo das Missões,RS,Sul,4319307,-27.9885,-54.9759
São Pedro da Serra,RS,Sul,4319356,-29.4186,-51.5092
São Pedro das Missões,RS,Sul,4319364,-27.7797,-53.2377
São Pedro do Butiá,RS,Sul,4319372,-28.1233,-54.8951
São Pedro do Sul,RS,Sul,4319406,-29.6114,-54.238
São Sebastião do Caí,RS,Sul,4319505,-29.5902,-51.3372
São Sepé,RS,Sul,4319604,-30.1757,-53.6198
São Valentim,RS,Sul,4319703,-27.5538,-52.5595
São Valentim do Sul,RS,Sul,4319711,-29.0568,-51.761
São Valério do Sul,RS,Sul,4319737,-27.8211,-53.9087
São Vendelino,RS,Sul,4319752,-29.3824,-51.3725
São Vicente do Sul,RS,Sul,4319802,-29.7096,-54.754
Sapiranga,RS,Sul,4319901,-29.6134,-50.9957
Sapucaia do Sul,RS,Sul,4320008,-29.8234,-51.1337
Sarandi,RS,Sul,4320107,-27.9413,-52.8963
Seberi,RS,Sul,4320206,-27.501,-53.3627
Sede Nova,RS,Sul,4320230,-27.6411,-53.9532
Segredo,RS,Sul,4320263,-29.3122,-52.9296
Selbach,RS,Sul,4320305,-28.6686,-52.9786
Senador Salgado Filho,RS,Sul,4320321,-28.0288,-54.5368
Sentinela do Sul,RS,Sul,4320354,-30.6253,-51.6077
Serafina Corrêa,RS,Sul,4320404,-28.7016,-51.9337
Sério,RS,Sul,4320453,-29.3937,-52.2487
Sertão,RS,Sul,4320503,-28.0099,-52.3141
Sertão Santana,RS,Sul,4320552,-30.4668,-51.63
Sete de Setembro,RS,Sul,4320578,-28.1446,-54.4605
Severiano de Almeida,RS,Sul,4320602,-27.4155,-52.1114
Silveira Martins,RS,Sul,4320651,-29.6334,-53.5702
Sinimbu,RS,Sul,4320677,-29.4444,-52.5688
Sobradinho,RS,Sul,4320701,-29.4056,-53.026
Soledade,RS,Sul,4320800,-28.8392,-52.5371
Tabaí,RS,Sul,4320859,-29.6671,-51.731
Tapejara,RS,Sul,4320909,-28.0585,-52.0108
Tapera,RS,Sul,4321006,-28.6614,-52.8616
Tapes,RS,Sul,4321105,-30.6638,-51.4413
Taquara,RS,Sul,4321204,-29.6706,-50.7621
Taquari,RS,Sul,4321303,-29.7448,-51.8315
Taquaruçu do Sul,RS,Sul,4321329,-27.4084,-53.4858
Tavares,RS,Sul,4321352,-31.2886,-51.0748
Tenente Portela,RS,Sul,4321402,-27.3726,-53.7641
Terra de Areia,RS,Sul,4321436,-29.602,-50.0664
Teutônia,RS,Sul,4321451,-29.4724,-51.7781
Tio Hugo,RS,Sul,4321469,-28.582,-52.5983
Tiradentes do Sul,RS,Sul,4321477,-27.3683,-54.121
Toropi,RS,Sul,4321493,-29.4704,-54.2988
Torres,RS,Sul,4321501,-29.3283,-49.8097
Tramandaí,RS,Sul,4321600,-30.0282,-50.222
Travesseiro,RS,Sul,4321626,-29.2827,-52.0876
Três Arroios,RS,Sul,4321634,-27.4926,-52.1802
Três Cachoeiras,RS,Sul,4321667,-29.4744,-49.9632
Três Coroas,RS,Sul,4321709,-29.4834,-50.7778
Três de Maio,RS,Sul,4321808,-27.7316,-54.2654
Três Forquilhas,RS,Sul,4321832,-29.4285,-50.0854
Três Palmeiras,RS,Sul,4321857,-27.6171,-52.8374
Três Passos,RS,Sul,4321907,-27.441,-53.9293
Trindade do Sul,RS,Sul,4321956,-27.5277,-52.899
Triunfo,RS,Sul,4322004,-29.8447,-51.571
Tucunduva,RS,Sul,4322103,-27.6394,-54.431
Tunas,RS,Sul,4322152,-29.1141,-52.8928
Tupanci do Sul,RS,Sul,4322186,-27.9302,-51.5378
Tupanciretã,RS,Sul,4322202,-29.0205,-54.0035
Tupandi,RS,Sul,4322251,-29.4741,-51.4269
Tuparendi,RS,Sul,4322301,-27.7065,-54.5546
Turuçu,RS,Sul,4322327,-31.4751,-52.1561
Ubiretama,RS,Sul,4322343,-28.0382,-54.6465
União da Serra,RS,Sul,4322350,-28.7725,-52.0215
Unistalda,RS,Sul,4322376,-29.0682,-55.1588
Uruguaiana,RS,Sul,4322400,-29.8406,-56.7294
Vacaria,RS,Sul,4322509,-28.3704,-50.9238
Vale Verde,RS,Sul,4322525,-29.8308,-52.1124
Vale do Sol,RS,Sul,4322533,-29.5833,-52.6895
Vale Real,RS,Sul,4322541,-29.3628,-51.2484
Vanini,RS,Sul,4322558,-28.4903,-51.8351
Venâncio Aires,RS,Sul,4322608,-29.5786,-52.195
Vera Cruz,RS,Sul,4322707,-29.713,-52.5387
Veranópolis,RS,Sul,4322806,-28.9634,-51.5516
Vespasiano Corrêa,RS,Sul,4322855,-29.0668,-51.8605
Viadutos,RS,Sul,4322905,-27.5718,-51.9941
Viamão,RS,Sul,4323002,-30.167,-50.8693
Vicente Dutra,RS,Sul,4323101,-27.1711,-53.3879
Victor Graeff,RS,Sul,4323200,-28.5501,-52.6853
Vila Flores,RS,Sul,4323309,-28.8589,-51.5529
Vila Lângaro,RS,Sul,4323358,-28.1282,-52.1424
Vila Maria,RS,Sul,4323408,-28.5578,-52.1518
Vila Nova do Sul,RS,Sul,4323457,-30.346,-53.8789
Vista Alegre,RS,Sul,4323507,-27.3248,-53.5103
Vista Alegre do Prata,RS,Sul,4323606,-28.8208,-51.7822
Vista Gaúcha,RS,Sul,4323705,-27.2658,-53.7008
Vitória das Missões,RS,Sul,4323754,-28.3812,-54.4638
Westfália,RS,Sul,4323770,-29.4061,-51.7432
Xangri-lá,RS,Sul,4323804,-29.8079,-50.0697
Água Clara,MS,Centro-Oeste,5000203,-19.9628,-52.9267
Alcinópolis,MS,Centro-Oeste,5000252,-18.2092,-53.7492
Amambai,MS,Centro-Oeste,5000609,-23.1578,-54.9682
Anastácio,MS,Centro-Oeste,5000708,-20.6962,-55.7721
Anaurilândia,MS,Centro-Oeste,5000807,-22.1115,-52.8048
Angélica,MS,Centro-Oeste,5000856,-22.0624,-53.8658
Antônio João,MS,Centro-Oeste,5000906,-22.2089,-55.9615
Aparecida do Taboado,MS,Centro-Oeste,5001003,-20.0756,-51.2902
Aquidauana,MS,Centro-Oeste,5001102,-19.7463,-55.877
Aral Moreira,MS,Centro-Oeste,5001243,-22.9077,-55.4502
Bandeirantes,MS,Centro-Oeste,5001508,-19.8059,-54.3058
Bataguassu,MS,Centro-Oeste,5001904,-21.8057,-52.5724
Batayporã,MS,Centro-Oeste,5002001,-22.3908,-53.1776
Bela Vista,MS,Centro-Oeste,5002100,-21.9359,-56.5353
Bodoquena,MS,Centro-Oeste,5002159,-20.5487,-56.6997
Bonito,MS,Centro-Oeste,5002209,-21.0332,-56.4828
Brasilândia,MS,Centro-Oeste,5002308,-21.0759,-52.434
Caarapó,MS,Centro-Oeste,5002407,-22.5883,-54.8028
Camapuã,MS,Centro-Oeste,5002605,-19.3419,-53.8695
Campo Grande,MS,Centro-Oeste,5002704,-20.9136,-54.2495
Caracol,MS,Centro-Oeste,5002803,-21.9426,-57.091
Cassilândia,MS,Centro-Oeste,5002902,-19.0976,-52.1735
Chapadão do Sul,MS,Centro-Oeste,5002951,-18.9945,-52.698
Corguinho,MS,Centro-Oeste,5003108,-19.8076,-55.0574
Coronel Sapucaia,MS,Centro-Oeste,5003157,-23.3477,-55.3831
Corumbá,MS,Centro-Oeste,5003207,-18.7245,-56.7269
Costa Rica,MS,Centro-Oeste,5003256,-18.5188,-53.2031
Coxim,MS,Centro-Oeste,5003306,-18.2809,-54.6741
Deodápolis,MS,Centro-Oeste,5003454,-22.1561,-54.1521
Dois Irmãos do Buriti,MS,Centro-Oeste,5003488,-20.6005,-55.3623
Douradina,MS,Centro-Oeste,5003504,-22.0139,-54.5877
Dourados,MS,Centro-Oeste,5003702,-22.1449,-54.8389
Eldorado,MS,Centro-Oeste,5003751,-23.7382,-54.2251
Fátima do Sul,MS,Centro-Oeste,5003801,-22.3393,-54.4408
Figueirão,MS,Centro-Oeste,5003900,-18.7444,-53.8624
Glória de Dourados,MS,Centro-Oeste,5004007,-22.4273,-54.1924
Guia Lopes da Laguna,MS,Centro-Oeste,5004106,-21.5416,-55.9961
Iguatemi,MS,Centro-Oeste,5004304,-23.4342,-54.5383
Inocência,MS,Centro-Oeste,5004403,-19.6576,-52.0218
Itaporã,MS,Centro-Oeste,5004502,-22.0053,-54.8735
Itaquiraí,MS,Centro-Oeste,5004601,-23.3416,-54.1192
Ivinhema,MS,Centro-Oeste,5004700,-22.3715,-53.7991
Japorã,MS,Centro-Oeste,5004809,-23.8108,-54.5381
Jaraguari,MS,Centro-Oeste,5004908,-20.2273,-54.3483
Jardim,MS,Centro-Oeste,5005004,-21.5821,-56.3535
Jateí,MS,Centro-Oeste,5005103,-22.7067,-53.9573
Juti,MS,Centro-Oeste,5005152,-22.7763,-54.4889
Ladário,MS,Centro-Oeste,5005202,-19.1031,-57.5688
Laguna Carapã,MS,Centro-Oeste,5005251,-22.6775,-55.1321
Maracaju,MS,Centro-Oeste,5005400,-21.5434,-55.3968
Miranda,MS,Centro-Oeste,5005608,-20.1212,-56.5962
Mundo Novo,MS,Centro-Oeste,5005681,-23.9427,-54.2742
Naviraí,MS,Centro-Oeste,5005707,-23.0225,-54.0257
Nioaque,MS,Centro-Oeste,5005806,-21.1008,-55.9015
Nova Alvorada do Sul,MS,Centro-Oeste,5006002,-21.4912,-54.2161
Nova Andradina,MS,Centro-Oeste,5006200,-21.9257,-53.4218
Novo Horizonte do Sul,MS,Centro-Oeste,5006259,-22.603,-53.7819
Paraíso das Águas,MS,Centro-Oeste,5006275,-19.2282,-53.1303
Paranaíba,MS,Centro-Oeste,5006309,-19.5302,-51.3928
Paranhos,MS,Centro-Oeste,5006358,-23.7112,-55.356
Pedro Gomes,MS,Centro-Oeste,5006408,-17.9143,-54.3392
Ponta Porã,MS,Centro-Oeste,5006606,-22.2023,-55.5835
Porto Murtinho,MS,Centro-Oeste,5006903,-21.2259,-57.3842
Ribas do Rio Pardo,MS,Centro-Oeste,5007109,-20.5966,-53.5442
Rio Brilhante,MS,Centro-Oeste,5007208,-21.6961,-54.5578
Rio Negro,MS,Centro-Oeste,5007307,-19.4469,-54.963
Rio Verde de Mato Grosso,MS,Centro-Oeste,5007406,-18.8136,-55.0428
Rochedo,MS,Centro-Oeste,5007505,-19.9786,-54.7368
Santa Rita do Pardo,MS,Centro-Oeste,5007554,-21.3191,-52.7745
São Gabriel do Oeste,MS,Centro-Oeste,5007695,-19.1691,-54.4827
Sete Quedas,MS,Centro-Oeste,5007703,-23.8806,-55.0279
Selvíria,MS,Centro-Oeste,5007802,-20.2821,-51.7582
Sidrolândia,MS,Centro-Oeste,5007901,-21.0939,-54.9421
Sonora,MS,Centro-Oeste,5007935,-17.6486,-54.4324
Tacuru,MS,Centro-Oeste,5007950,-23.6493,-54.9904
Taquarussu,MS,Centro-Oeste,5007976,-22.6678,-53.4311
Terenos,MS,Centro-Oeste,5008008,-20.4474,-55.0241
Três Lagoas,MS,Centro-Oeste,5008305,-20.4389,-52.2112
Vicentina,MS,Centro-Oeste,5008404,-22.4693,-54.423
Acorizal,MT,Centro-Oeste,5100102,-15.1773,-56.318
Água Boa,MT,Centro-Oeste,5100201,-13.9776,-52.5003
Alta Floresta,MT,Centro-Oeste,5100250,-10.0558,-56.3677
Alto Araguaia,MT,Centro-Oeste,5100300,-17.4456,-53.4669
Alto Boa Vista,MT,Centro-Oeste,5100359,-11.8115,-51.7502
Alto Garças,MT,Centro-Oeste,5100409,-16.8883,-53.581
Alto Paraguai,MT,Centro-Oeste,5100508,-14.7598,-56.6612
Alto Taquari,MT,Centro-Oeste,5100607,-17.8198,-53.3065
Apiacás,MT,Centro-Oeste,5100805,-8.7586,-57.826
Araguaiana,MT,Centro-Oeste,5101001,-15.1303,-51.8067
Araguainha,MT,Centro-Oeste,5101209,-16.7505,-53.1213
Araputanga,MT,Centro-Oeste,5101258,-15.253,-58.4591
Arenápolis,MT,Centro-Oeste,5101308,-14.5071,-56.8593
Aripuanã,MT,Centro-Oeste,5101407,-10.1797,-59.8563
Barão de Melgaço,MT,Centro-Oeste,5101605,-16.8104,-56.0295
Barra do Bugres,MT,Centro-Oeste,5101704,-15.0926,-57.4259
Barra do Garças,MT,Centro-Oeste,5101803,-15.3631,-52.4427
Bom Jesus do Araguaia,MT,Centro-Oeste,5101852,-12.2178,-51.7395
Brasnorte,MT,Centro-Oeste,5101902,-12.4231,-57.9988
Cáceres,MT,Centro-Oeste,5102504,-16.5375,-57.8335
Campinápolis,MT,Centro-Oeste,5102603,-14.3746,-53.1284
Campo Novo do Parecis,MT,Centro-Oeste,5102637,-13.6883,-57.931
Campo Verde,MT,Centro-Oeste,5102678,-15.3448,-54.9581
Campos de Júlio,MT,Centro-Oeste,5102686,-13.5798,-59.1931
Canabrava do Norte,MT,Centro-Oeste,5102694,-11.2016,-51.8236
Canarana,MT,Centro-Oeste,5102702,-13.3298,-52.3989
Carlinda,MT,Centro-Oeste,5102793,-10.1064,-55.8342
Castanheira,MT,Centro-Oeste,5102850,-10.9407,-58.6028
Chapada dos Guimarães,MT,Centro-Oeste,5103007,-15.121,-55.5521
Cláudia,MT,Centro-Oeste,5103056,-11.4482,-55.0477
Cocalinho,MT,Centro-Oeste,5103106,-13.8698,-51.1484
Colíder,MT,Centro-Oeste,5103205,-10.631,-55.4686
Colniza,MT,Centro-Oeste,5103254,-9.2924,-60.3042
Comodoro,MT,Centro-Oeste,5103304,-13.1937,-59.7514
Confresa,MT,Centro-Oeste,5103353,-10.4042,-51.6986
Conquista D'Oeste,MT,Centro-Oeste,5103361,-14.6347,-59.3322
Cotriguaçu,MT,Centro-Oeste,5103379,-9.5379,-58.6752
Cuiabá,MT,Centro-Oeste,5103403,-15.5056,-55.8791
Curvelândia,MT,Centro-Oeste,5103437,-15.6171,-57.8764
Denise,MT,Centro-Oeste,5103452,-14.7301,-56.9616
Diamantino,MT,Centro-Oeste,5103502,-14.0957,-56.8046
Dom Aquino,MT,Centro-Oeste,5103601,-15.6563,-54.7765
Feliz Natal,MT,Centro-Oeste,5103700,-11.9329,-54.1848
Figueirópolis D'Oeste,MT,Centro-Oeste,5103809,-15.5274,-58.7026
Gaúcha do Norte,MT,Centro-Oeste,5103858,-12.996,-53.4562
General Carneiro,MT,Centro-Oeste,5103908,-15.5201,-53.3428
Glória D'Oeste,MT,Centro-Oeste,5103957,-15.8392,-58.3253
Guarantã do Norte,MT,Centro-Oeste,5104104,-9.7763,-54.6211
Guiratinga,MT,Centro-Oeste,5104203,-16.3848,-53.59
Indiavaí,MT,Centro-Oeste,5104500,-15.3352,-58.5976
Ipiranga do Norte,MT,Centro-Oeste,5104526,-12.017,-56.0587
Itanhangá,MT,Centro-Oeste,5104542,-12.1404,-56.7549
Itaúba,MT,Centro-Oeste,5104559,-11.111,-55.5898
Itiquira,MT,Centro-Oeste,5104609,-17.3339,-54.5973
Jaciara,MT,Centro-Oeste,5104807,-15.9757,-55.1919
Jangada,MT,Centro-Oeste,5104906,-15.3378,-56.5727
Jauru,MT,Centro-Oeste,5105002,-15.3048,-58.8657
Juara,MT,Centro-Oeste,5105101,-11.0237,-57.6184
Juína,MT,Centro-Oeste,5105150,-11.5321,-59.3245
Juruena,MT,Centro-Oeste,5105176,-10.3975,-58.6248
Juscimeira,MT,Centro-Oeste,5105200,-16.1829,-54.9042
Lambari D'Oeste,MT,Centro-Oeste,5105234,-15.3771,-57.7792
Lucas do Rio Verde,MT,Centro-Oeste,5105259,-13.0373,-56.1675
Luciara,MT,Centro-Oeste,5105309,-11.0147,-50.9458
Vila Bela da Santíssima Trindade,MT,Centro-Oeste,5105507,-15.1906,-59.9908
Marcelândia,MT,Centro-Oeste,5105580,-10.8863,-54.0534
Matupá,MT,Centro-Oeste,5105606,-10.014,-54.3569
Mirassol d'Oeste,MT,Centro-Oeste,5105622,-15.6542,-58.055
Nobres,MT,Centro-Oeste,5105903,-14.377,-55.8125
Nortelândia,MT,Centro-Oeste,5106000,-14.3477,-56.7225
Nossa Senhora do Livramento,MT,Centro-Oeste,5106109,-15.8485,-56.4912
Nova Bandeirantes,MT,Centro-Oeste,5106158,-9.7684,-58.0769
Nova Nazaré,MT,Centro-Oeste,5106174,-14.1562,-51.8899
Nova Lacerda,MT,Centro-Oeste,5106182,-14.2998,-59.7715
Nova Santa Helena,MT,Centro-Oeste,5106190,-10.9189,-54.9067
Nova Brasilândia,MT,Centro-Oeste,5106208,-14.7844,-55.0508
Nova Canaã do Norte,MT,Centro-Oeste,5106216,-10.7003,-56.0417
Nova Mutum,MT,Centro-Oeste,5106224,-13.6296,-56.1061
Nova Olímpia,MT,Centro-Oeste,5106232,-14.8044,-57.4215
Nova Ubiratã,MT,Centro-Oeste,5106240,-12.7925,-54.7164
